OM,w,wa,Ode,Ok
0.3937536365586829,-0.4706588934388944,-1.3359076909872065,0.6062463634413171,0.0
0.3067574459370276,-1.0681874292287858,0.5918941013139767,0.6932425540629724,0.0
0.33277228664761327,-0.9766862913090844,0.18187178536081205,0.6672277133523867,0.0
0.37952293375368834,-0.5947709317425257,-0.9486848800860488,0.6204770662463117,0.0
0.40526108867573424,-0.4853089598768236,-1.0508995206365679,0.5947389113242658,0.0
0.3212343475340115,-0.8914764696825634,0.10901650147025699,0.6787656524659885,0.0
0.3937536365586829,-0.4706588934388944,-1.3359076909872065,0.6062463634413171,0.0
0.3067574459370276,-1.0681874292287858,0.5918941013139767,0.6932425540629724,0.0
0.33277228664761327,-0.9766862913090844,0.18187178536081205,0.6672277133523867,0.0
0.37952293375368834,-0.5947709317425257,-0.9486848800860488,0.6204770662463117,0.0
0.3752765379293641,-0.6284921986572372,-0.6398797278345427,0.6247234620706359,0.0
0.3212343475340115,-0.8914764696825634,0.10901650147025699,0.6787656524659885,0.0
0.40884882376829346,-0.34539800113030983,-1.711615433957637,0.5911511762317065,0.0
0.3017957207207303,-1.1004687021765758,0.6969429343400078,0.6982042792792698,0.0
0.33277228664761327,-0.9766862913090844,0.18187178536081205,0.6672277133523867,0.0
0.40370193635456614,-0.4374609340021155,-1.460598760083429,0.5962980636454338,0.0
0.38798346311963683,-0.5666567801871414,-0.8159674898485663,0.6120165368803632,0.0
0.3212343475340115,-0.8914764696825634,0.10901650147025699,0.6787656524659885,0.0
0.40884882376829346,-0.34539800113030983,-1.711615433957637,0.5911511762317065,0.0
0.31569362090276953,-1.0147646538318278,0.45314143993501554,0.6843063790972305,0.0
0.33277228664761327,-0.9766862913090844,0.18187178536081205,0.6672277133523867,0.0
0.40112244916716994,-0.4836005008291588,-1.3347956791078488,0.5988775508328301,0.0
0.3861429704165765,-0.5803253228895724,-0.7827040091150881,0.6138570295834235,0.0
0.31304126994020476,-0.9333069725127621,0.25708943078680235,0.6869587300597952,0.0
0.40884882376829346,-0.34539800113030983,-1.711615433957637,0.5911511762317065,0.0
0.31569362090276953,-1.0147646538318278,0.45314143993501554,0.6843063790972305,0.0
0.3564624988763311,-0.7801032955805076,-0.4077596013420557,0.6435375011236689,0.0
0.4044600401033974,-0.4620491575019241,-1.4578077133991991,0.5955399598966026,0.0
0.3861429704165765,-0.5803253228895724,-0.7827040091150881,0.6138570295834235,0.0
0.31304126994020476,-0.9333069725127621,0.25708943078680235,0.6869587300597952,0.0
0.41280591316510656,-0.24022101150190112,-1.9404578460100623,0.5871940868348935,0.0
0.31569362090276953,-1.0147646538318278,0.45314143993501554,0.6843063790972305,0.0
0.3631284641816122,-0.7247886611448398,-0.5736704141587303,0.6368715358183878,0.0
0.40323912175305754,-0.4945004124000947,-1.3872007919493425,0.5967608782469425,0.0
0.37606874877993207,-0.6435617735479003,-0.6912029904273336,0.6239312512200679,0.0
0.28848447847698117,-1.0003493529175933,0.5819865574025977,0.7115155215230189,0.0
0.41280591316510656,-0.24022101150190112,-1.9404578460100623,0.5871940868348935,0.0
0.311111039976259,-1.0444996401612727,0.5586559559815694,0.688888960023741,0.0
0.339292507278107,-0.8616385934274544,-0.09022595827641222,0.660707492721893,0.0
0.40323912175305754,-0.4945004124000947,-1.3872007919493425,0.5967608782469425,0.0
0.37606874877993207,-0.6435617735479003,-0.6912029904273336,0.6239312512200679,0.0
0.33856169472620246,-0.7796044134488538,-0.2773374569772733,0.6614383052737975,0.0
0.41280591316510656,-0.24022101150190112,-1.9404578460100623,0.5871940868348935,0.0
0.34415100111554275,-0.7831950748198586,-0.2532888383948131,0.6558489988844572,0.0
0.3501938376624289,-0.7969955694101334,-0.26836948010806283,0.649806162337571,0.0
0.4037487163206984,-0.4922540730383448,-1.395945424386417,0.5962512836793016,0.0
0.37606874877993207,-0.6435617735479003,-0.6912029904273336,0.6239312512200679,0.0
0.3467590299015273,-0.7498716832854395,-0.3677896287299465,0.6532409700984727,0.0
0.41280591316510656,-0.24022101150190112,-1.9404578460100623,0.5871940868348935,0.0
0.3435173713278719,-0.7827880207341411,-0.256015101731395,0.6564826286721281,0.0
0.3410173899099948,-0.8514103345389299,-0.11841303783072565,0.6589826100900051,0.0
0.37600894555939485,-0.6260605671224102,-0.8709462592826795,0.6239910544406051,0.0
0.37606874877993207,-0.6435617735479003,-0.6912029904273336,0.6239312512200679,0.0
0.3736820260215885,-0.5421204256786898,-1.0088636388842531,0.6263179739784115,0.0
0.4030345190393506,-0.3156219590466794,-1.7077873516467346,0.5969654809606494,0.0
0.3417678097002869,-0.8005533589436948,-0.195689062164059,0.658232190299713,0.0
