# zl, zs1, zs2, rein1, rein2, beta, betaerr, SN1, SN2, mag1, mag2, sigma_v_km_s
# Warning: oversampling is by a factor of 1
1.769999999999999907e-01 8.539999999999999813e-01 2.072999999999999954e+00 2.044999999999999929e+00 2.346000000000000085e+00 8.719999999999999973e-01 1.039999999999999952e-02 5.919899999999999807e+01 2.075400000000000134e+01 3.149999999999999911e+00 1.065900000000000070e+01 3.072657386049255592e+02
5.360000000000000320e-01 1.211999999999999966e+00 2.334000000000000075e+00 9.969999999999999973e-01 1.362999999999999989e+00 7.315000000000000391e-01 1.170000000000000033e-02 2.045799999999999841e+01 2.214199999999999946e+01 6.450999999999999623e+00 3.431000000000000050e+00 2.714765830499482604e+02
5.290000000000000258e-01 1.139999999999999902e+00 1.937000000000000055e+00 6.049999999999999822e-01 8.129999999999999449e-01 7.439000000000000057e-01 1.700000000000000122e-02 9.512300000000000466e+01 4.863600000000000279e+01 8.936999999999999389e+00 1.628500000000000014e+01 2.153751802093490824e+02
2.330000000000000127e-01 1.133999999999999897e+00 1.264999999999999902e+00 1.387000000000000011e+00 1.421999999999999931e+00 9.748999999999999888e-01 1.379999999999999977e-02 3.208800000000000097e+01 4.240500000000000114e+01 6.660999999999999588e+00 1.174000000000000021e+01 2.553162461084804988e+02
4.089999999999999747e-01 9.489999999999999547e-01 2.523000000000000131e+00 9.220000000000000417e-01 1.340999999999999970e+00 6.877999999999999670e-01 1.140000000000000041e-02 2.906599999999999895e+01 3.970000000000000284e+01 3.632000000000000117e+00 5.091000000000000192e+00 2.527589140687534268e+02
5.550000000000000488e-01 1.151999999999999913e+00 2.128000000000000114e+00 8.760000000000000009e-01 1.237000000000000099e+00 7.080999999999999517e-01 1.220000000000000077e-02 2.444699999999999918e+01 2.648600000000000065e+01 1.536400000000000077e+01 3.347999999999999865e+00 2.646829361000749827e+02
4.500000000000000111e-01 1.187999999999999945e+00 1.667000000000000037e+00 1.465000000000000080e+00 1.711999999999999966e+00 8.552999999999999492e-01 1.149999999999999981e-02 4.457099999999999795e+01 4.617399999999999949e+01 9.676999999999999602e+00 3.583000000000000185e+00 3.074708355288763073e+02
6.450000000000000178e-01 1.433000000000000052e+00 2.767999999999999794e+00 9.839999999999999858e-01 1.358000000000000096e+00 7.243000000000000549e-01 1.159999999999999920e-02 2.295400000000000063e+01 2.413800000000000168e+01 3.262000000000000011e+00 1.499799999999999933e+01 2.768354666329134375e+02
6.700000000000000400e-01 2.039000000000000146e+00 2.444999999999999840e+00 1.409999999999999920e+00 1.520999999999999908e+00 9.272000000000000242e-01 1.290000000000000001e-02 2.193299999999999983e+01 2.796999999999999886e+01 1.337199999999999989e+01 5.030999999999999694e+00 3.020041589474040507e+02
2.200000000000000011e-01 7.349999999999999867e-01 1.104000000000000092e+00 1.137000000000000011e+00 1.294999999999999929e+00 8.782999999999999696e-01 1.349999999999999985e-02 2.634900000000000020e+01 3.637299999999999756e+01 3.986000000000000210e+00 4.137999999999999901e+00 2.451823786766257172e+02
3.200000000000000067e-01 8.149999999999999467e-01 1.133000000000000007e+00 5.809999999999999609e-01 6.830000000000000515e-01 8.497000000000000108e-01 2.100000000000000130e-02 8.767400000000000659e+01 3.949600000000000222e+01 5.594999999999999751e+00 4.589999999999999858e+00 1.912996706895911814e+02
4.040000000000000258e-01 1.108999999999999986e+00 1.167999999999999927e+00 9.060000000000000275e-01 9.320000000000000506e-01 9.728999999999999870e-01 1.789999999999999925e-02 5.469500000000000028e+01 6.604500000000000171e+01 3.407999999999999918e+00 3.104000000000000092e+00 2.371293056827707630e+02
6.280000000000000027e-01 1.973999999999999977e+00 4.057999999999999829e+00 5.979999999999999760e-01 7.349999999999999867e-01 8.126999999999999780e-01 1.930000000000000118e-02 2.218499999999999872e+01 4.644599999999999795e+01 1.501399999999999935e+01 1.145700000000000074e+01 1.937923750865831778e+02
2.879999999999999782e-01 1.249000000000000110e+00 1.304999999999999938e+00 2.060000000000000053e+00 2.085999999999999854e+00 9.877000000000000224e-01 1.200000000000000025e-02 2.502499999999999858e+01 2.650900000000000034e+01 3.016999999999999904e+00 4.564000000000000057e+00 3.191853094757408371e+02
9.130000000000000338e-01 1.508000000000000007e+00 2.758999999999999897e+00 6.590000000000000302e-01 1.104999999999999982e+00 5.960999999999999632e-01 1.209999999999999964e-02 2.267699999999999960e+01 3.104899999999999949e+01 3.233000000000000096e+00 4.506999999999999673e+00 2.790268870780755606e+02
7.019999999999999574e-01 1.227000000000000091e+00 1.280000000000000027e+00 6.560000000000000275e-01 6.919999999999999485e-01 9.481000000000000538e-01 2.210000000000000159e-02 6.391599999999999682e+01 2.665899999999999892e+01 3.531000000000000139e+00 3.310000000000000053e+00 2.581815799571508592e+02
6.350000000000000089e-01 1.939000000000000057e+00 2.751999999999999780e+00 5.949999999999999734e-01 6.770000000000000462e-01 8.783999999999999586e-01 2.149999999999999828e-02 2.473199999999999932e+01 2.271699999999999875e+01 4.386000000000000121e+00 3.056000000000000050e+00 1.948409403738567107e+02
6.320000000000000062e-01 1.239999999999999991e+00 2.338999999999999968e+00 1.588000000000000078e+00 2.338999999999999968e+00 6.791000000000000369e-01 8.500000000000000611e-03 2.902400000000000091e+01 2.142899999999999849e+01 4.977999999999999758e+00 4.796999999999999709e+00 3.711533240433946617e+02
6.660000000000000364e-01 1.094999999999999973e+00 3.177000000000000046e+00 6.119999999999999885e-01 1.215000000000000080e+00 5.038000000000000256e-01 1.050000000000000065e-02 2.236499999999999844e+01 2.369200000000000017e+01 3.089999999999999858e+00 5.330000000000000071e+00 2.588335473687491231e+02
2.300000000000000100e-01 6.280000000000000027e-01 9.350000000000000533e-01 9.070000000000000284e-01 1.074999999999999956e+00 8.436000000000000165e-01 1.480000000000000066e-02 2.998300000000000054e+01 4.650000000000000000e+01 3.273000000000000131e+00 4.250000000000000000e+00 2.304577346348134199e+02
3.880000000000000115e-01 9.459999999999999520e-01 1.592999999999999972e+00 1.532000000000000028e+00 1.949999999999999956e+00 7.853999999999999870e-01 1.020000000000000073e-02 3.847599999999999909e+01 3.804999999999999716e+01 5.168000000000000149e+00 2.068299999999999983e+01 3.189331953807786135e+02
5.600000000000000533e-01 1.481999999999999984e+00 1.812999999999999945e+00 1.901999999999999913e+00 2.105999999999999872e+00 9.031000000000000139e-01 1.110000000000000049e-02 2.026200000000000045e+01 2.456500000000000128e+01 4.107999999999999652e+00 9.362999999999999545e+00 3.570306675068537174e+02
6.989999999999999547e-01 1.167000000000000037e+00 1.516000000000000014e+00 5.390000000000000346e-01 7.209999999999999742e-01 7.479999999999999982e-01 1.890000000000000013e-02 2.372100000000000009e+01 5.412500000000000000e+01 5.262999999999999901e+00 5.557000000000000384e+00 2.414949156087100164e+02
8.549999999999999822e-01 1.483999999999999986e+00 2.851999999999999869e+00 7.900000000000000355e-01 1.290000000000000036e+00 6.119999999999999885e-01 1.099999999999999936e-02 3.140399999999999991e+01 3.963000000000000256e+01 1.391999999999999993e+01 8.019000000000000128e+00 2.921066547038513477e+02
2.489999999999999991e-01 6.500000000000000222e-01 1.620999999999999996e+00 5.390000000000000346e-01 7.319999999999999840e-01 7.354000000000000536e-01 1.849999999999999908e-02 1.571910000000000025e+02 2.242399999999999949e+01 9.246000000000000441e+00 3.132000000000000117e+00 1.806118461498261922e+02
7.690000000000000169e-01 1.433000000000000052e+00 1.743999999999999995e+00 5.450000000000000400e-01 6.540000000000000258e-01 8.320999999999999508e-01 2.160000000000000114e-02 2.441000000000000014e+01 1.176280000000000001e+02 2.443599999999999994e+01 1.382300000000000040e+01 2.288878469460772180e+02
5.839999999999999636e-01 1.098000000000000087e+00 1.102999999999999980e+00 8.770000000000000018e-01 8.800000000000000044e-01 9.956000000000000405e-01 1.890000000000000013e-02 2.410000000000000142e+01 2.541700000000000159e+01 5.929000000000000270e+00 3.952999999999999847e+00 2.798144391627220671e+02
2.670000000000000151e-01 7.219999999999999751e-01 8.870000000000000107e-01 1.417000000000000037e+00 1.568999999999999950e+00 9.030000000000000249e-01 1.250000000000000069e-02 3.133299999999999841e+01 2.662300000000000111e+01 3.976999999999999869e+00 3.729000000000000092e+00 2.906888443814855805e+02
6.059999999999999831e-01 1.294000000000000039e+00 1.933000000000000052e+00 4.369999999999999996e-01 5.610000000000000542e-01 7.801000000000000156e-01 2.390000000000000110e-02 3.531199999999999761e+01 2.666300000000000026e+01 4.001999999999999780e+00 7.091999999999999638e+00 1.862756366139523436e+02
3.499999999999999778e-01 1.042000000000000037e+00 1.387000000000000011e+00 8.179999999999999494e-01 9.170000000000000373e-01 8.914999999999999591e-01 1.710000000000000062e-02 2.343700000000000117e+01 5.801500000000000057e+01 7.652000000000000135e+00 3.556999999999999940e+00 2.184449366877509533e+02
1.280000000000000027e-01 7.810000000000000275e-01 1.211999999999999966e+00 7.590000000000000080e-01 8.100000000000000533e-01 9.373000000000000220e-01 1.930000000000000118e-02 2.664499999999999957e+01 3.740899999999999892e+01 4.157000000000000028e+00 3.177000000000000046e+00 1.808533005329935861e+02
6.939999999999999503e-01 1.340000000000000080e+00 1.586000000000000076e+00 7.960000000000000409e-01 9.250000000000000444e-01 8.602999999999999536e-01 1.669999999999999957e-02 4.913600000000000279e+01 2.960600000000000165e+01 3.588999999999999968e+00 3.420999999999999819e+00 2.678318581324347747e+02
4.809999999999999831e-01 1.552000000000000046e+00 2.310999999999999943e+00 1.159000000000000030e+00 1.322000000000000064e+00 8.761999999999999789e-01 1.329999999999999932e-02 3.842199999999999704e+01 2.186899999999999977e+01 1.068500000000000050e+01 3.584999999999999964e+00 2.613267480314622730e+02
8.489999999999999769e-01 1.288000000000000034e+00 1.635000000000000009e+00 5.120000000000000107e-01 7.189999999999999725e-01 7.125000000000000222e-01 1.849999999999999908e-02 2.522100000000000009e+01 8.611400000000000432e+01 3.696000000000000174e+00 8.861000000000000654e+00 2.615952355411284884e+02
2.500000000000000000e-01 9.280000000000000471e-01 3.132000000000000117e+00 1.546000000000000041e+00 1.927999999999999936e+00 8.021000000000000352e-01 1.039999999999999952e-02 1.405999999999999943e+02 3.867399999999999949e+01 1.334500000000000064e+01 4.791000000000000369e+00 2.815957983385014245e+02
4.010000000000000231e-01 1.090999999999999970e+00 1.542000000000000037e+00 1.177000000000000046e+00 1.370000000000000107e+00 8.588999999999999968e-01 1.290000000000000001e-02 2.646499999999999986e+01 3.893099999999999739e+01 1.891499999999999915e+01 3.439000000000000057e+00 2.708098496992034256e+02
4.450000000000000067e-01 8.289999999999999591e-01 1.312000000000000055e+00 6.600000000000000311e-01 9.350000000000000533e-01 7.058999999999999719e-01 1.490000000000000005e-02 2.830099999999999838e+01 2.150300000000000011e+01 6.985999999999999766e+00 3.047000000000000153e+00 2.381341575990482511e+02
5.300000000000000266e-01 1.054000000000000048e+00 1.338999999999999968e+00 7.730000000000000204e-01 9.360000000000000542e-01 8.260999999999999455e-01 1.609999999999999973e-02 2.623699999999999832e+01 4.285600000000000165e+01 1.481700000000000017e+01 5.669999999999999929e+00 2.526388703411478218e+02
3.990000000000000213e-01 9.629999999999999671e-01 1.266000000000000014e+00 7.600000000000000089e-01 8.850000000000000089e-01 8.589999999999999858e-01 1.720000000000000001e-02 7.087000000000000455e+01 2.291000000000000014e+01 8.788000000000000256e+00 8.759000000000000341e+00 2.258598100920723937e+02
1.153000000000000025e+00 2.815999999999999837e+00 4.278999999999999915e+00 6.570000000000000284e-01 8.110000000000000542e-01 8.102000000000000313e-01 1.779999999999999985e-02 3.084799999999999898e+01 2.073000000000000043e+01 5.878999999999999559e+00 8.005000000000000782e+00 2.371728467141789451e+02
5.859999999999999654e-01 1.225000000000000089e+00 1.294999999999999929e+00 1.008000000000000007e+00 1.056999999999999940e+00 9.535000000000000142e-01 1.619999999999999912e-02 2.299299999999999855e+01 2.221999999999999886e+01 3.911000000000000032e+00 3.011000000000000121e+00 2.845641174571624106e+02
4.919999999999999929e-01 1.481999999999999984e+00 2.150999999999999801e+00 9.250000000000000444e-01 1.062000000000000055e+00 8.709999999999999964e-01 1.519999999999999997e-02 1.610740000000000123e+02 2.620400000000000063e+01 4.559000000000000163e+00 3.338999999999999968e+00 2.376299317020589399e+02
3.049999999999999933e-01 5.989999999999999769e-01 9.899999999999999911e-01 8.980000000000000204e-01 1.260000000000000009e+00 7.127999999999999892e-01 1.209999999999999964e-02 2.079599999999999937e+01 7.044100000000000250e+01 5.528999999999999915e+00 1.752700000000000102e+01 2.634993942625450813e+02
4.369999999999999996e-01 9.899999999999999911e-01 1.495000000000000107e+00 6.840000000000000524e-01 8.599999999999999867e-01 7.944999999999999840e-01 1.679999999999999896e-02 5.939300000000000068e+01 2.101800000000000068e+01 3.380999999999999783e+00 3.843999999999999861e+00 2.207831060259832725e+02
3.890000000000000124e-01 5.999999999999999778e-01 8.499999999999999778e-01 7.149999999999999689e-01 1.096999999999999975e+00 6.524999999999999689e-01 1.269999999999999948e-02 2.396099999999999852e+01 6.389300000000000068e+01 6.692999999999999616e+00 1.162700000000000067e+01 2.813603771039177559e+02
5.669999999999999485e-01 1.072000000000000064e+00 1.175999999999999934e+00 9.799999999999999822e-01 1.076000000000000068e+00 9.113999999999999879e-01 1.549999999999999989e-02 3.182199999999999918e+01 2.032199999999999918e+01 4.591999999999999638e+00 9.631999999999999673e+00 2.939984520232922591e+02
3.679999999999999938e-01 1.812999999999999945e+00 2.089999999999999858e+00 1.217999999999999972e+00 1.256999999999999895e+00 9.687999999999999945e-01 1.469999999999999953e-02 2.316400000000000148e+01 2.090800000000000125e+01 2.655099999999999838e+01 3.491000000000000103e+00 2.448831254648238200e+02
7.399999999999999911e-01 1.657000000000000028e+00 1.987999999999999989e+00 1.070999999999999952e+00 1.211000000000000076e+00 8.843999999999999639e-01 1.409999999999999969e-02 2.144800000000000040e+01 4.002100000000000080e+01 3.245999999999999996e+00 4.323999999999999844e+00 2.926747820990852347e+02
1.479999999999999927e-01 3.980000000000000204e-01 1.127000000000000002e+00 1.927999999999999936e+00 2.648000000000000131e+00 7.281999999999999584e-01 8.699999999999999400e-03 6.262800000000000011e+01 2.229599999999999937e+01 9.710000000000000853e+00 7.905999999999999694e+00 3.329919587192574113e+02
4.729999999999999760e-01 6.680000000000000382e-01 1.092999999999999972e+00 5.939999999999999725e-01 1.143000000000000016e+00 5.195999999999999508e-01 1.110000000000000049e-02 4.372999999999999687e+01 5.009700000000000131e+01 3.423799999999999955e+01 3.423000000000000043e+00 2.853486478539653035e+02
2.020000000000000129e-01 7.319999999999999840e-01 1.280999999999999917e+00 1.620999999999999996e+00 1.877000000000000002e+00 8.636000000000000343e-01 1.110000000000000049e-02 3.269100000000000250e+01 2.005199999999999960e+01 4.060999999999999943e+00 9.166999999999999815e+00 2.871905398717861999e+02
5.689999999999999503e-01 9.709999999999999742e-01 1.082000000000000073e+00 1.247000000000000108e+00 1.425999999999999934e+00 8.743999999999999551e-01 1.280000000000000061e-02 2.011700000000000088e+01 1.476899999999999977e+02 3.774999999999999911e+00 9.196999999999999176e+00 3.535482299853174482e+02
6.109999999999999876e-01 1.090999999999999970e+00 2.970000000000000195e+00 5.629999999999999449e-01 1.000000000000000000e+00 5.627999999999999670e-01 1.280000000000000061e-02 2.210200000000000031e+01 3.062900000000000134e+01 2.643700000000000117e+01 6.815000000000000391e+00 2.322361434880703825e+02
7.089999999999999636e-01 1.883000000000000007e+00 1.889000000000000012e+00 1.659999999999999920e+00 1.663000000000000034e+00 9.979999999999999982e-01 1.310000000000000053e-02 2.750700000000000145e+01 3.928900000000000148e+01 7.818999999999999950e+00 3.629999999999999893e+00 3.419772546397981614e+02
